"P_ID","Record Type","Permit Type","Primary","Record Status","Open Date","Updated Date","Date Assigned","Date Status","Task","Status","Description","Address","Notes","Planner F","Planner L"
"Y21-106","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/14/2021 12:00:00 AM","11/9/2021 3:28:00 PM","10/14/2021 12:00:00 AM","11/9/2021 12:00:00 AM","Police Review","No Comments","DUMPLING HOURS AUP","1389 N MAIN ST, WALCR, CA ","","JESSICA","Gonzalez"
"Y21-106","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/14/2021 12:00:00 AM","11/10/2021 2:02:31 PM","10/28/2021 12:00:00 AM","11/9/2021 12:00:00 AM","Planning Review","Comments","DUMPLING HOURS AUP","1389 N MAIN ST, WALCR, CA ","","JESSICA","Gonzalez"
"Y21-106","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/14/2021 12:00:00 AM","11/10/2021 2:02:46 PM","11/10/2021 12:00:00 AM","11/9/2021 12:00:00 AM","Consolidated Comments","Deemed Incomplete","DUMPLING HOURS AUP","1389 N MAIN ST, WALCR, CA ","","JESSICA","Gonzalez"
"Y21-106","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/14/2021 12:00:00 AM","12/1/2021 1:55:57 PM","","12/1/2021 12:00:00 AM","CEQA Review","Project Exempt","DUMPLING HOURS AUP","1389 N MAIN ST, WALCR, CA ","","BRITTANY","LENOIR"
"Y21-106","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/14/2021 12:00:00 AM","12/2/2021 8:12:25 AM","11/22/2021 12:00:00 AM","11/22/2021 12:00:00 AM","Resubmittal","Route for Review","DUMPLING HOURS AUP","1389 N MAIN ST, WALCR, CA ","","BRITTANY","LENOIR"
"Y21-106","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/14/2021 12:00:00 AM","12/2/2021 10:29:44 AM","12/2/2021 12:00:00 AM","11/29/2021 12:00:00 AM","Planning Review","No Comments","DUMPLING HOURS AUP","1389 N MAIN ST, WALCR, CA ","","BRITTANY","LENOIR"
"Y21-106","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/14/2021 12:00:00 AM","12/2/2021 10:30:03 AM","12/2/2021 12:00:00 AM","11/29/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","DUMPLING HOURS AUP","1389 N MAIN ST, WALCR, CA ","","BRITTANY","LENOIR"
"Y21-106","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/14/2021 12:00:00 AM","12/2/2021 10:30:27 AM","12/2/2021 12:00:00 AM","12/2/2021 12:00:00 AM","Staff Analysis","Staff Level Decision","DUMPLING HOURS AUP","1389 N MAIN ST, WALCR, CA ","","BRITTANY","LENOIR"
"Y21-106","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/14/2021 12:00:00 AM","12/2/2021 10:30:59 AM","12/2/2021 12:00:00 AM","12/2/2021 12:00:00 AM","Staff Level Decision","Approved","DUMPLING HOURS AUP","1389 N MAIN ST, WALCR, CA ","","BRITTANY","LENOIR"
"Y21-106","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/14/2021 12:00:00 AM","1/21/2022 8:23:44 AM","12/2/2021 12:00:00 AM","12/13/2021 12:00:00 AM","Close Out","Approved","DUMPLING HOURS AUP","1389 N MAIN ST, WALCR, CA ","","BRITTANY","LENOIR"
"Y21-106","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/14/2021 12:00:00 AM","1/21/2022 8:23:57 AM","12/2/2021 12:00:00 AM","12/13/2021 12:00:00 AM","Close Out","Approved - Closed","DUMPLING HOURS AUP","1389 N MAIN ST, WALCR, CA ","","BRITTANY","LENOIR"
"Y21-107","Planning Project","Use Permit Minor","Yes","Close Out","10/14/2021 12:00:00 AM","10/14/2021 4:01:52 PM","10/14/2021 12:00:00 AM","10/14/2021 12:00:00 AM","Intake Review","Application Accepted","MAZHARA 6FT FENCE MUP","10 ARABIAN CT, WALCR, CA ","","Gerardo","Victoria"
"Y21-107","Planning Project","Use Permit Minor","Yes","Close Out","10/14/2021 12:00:00 AM","11/10/2021 9:17:18 AM","11/2/2021 12:00:00 AM","11/10/2021 12:00:00 AM","Building Review","No Comments","MAZHARA 6FT FENCE MUP","10 ARABIAN CT, WALCR, CA ","","Fangbin","Mo"
"Y21-107","Planning Project","Use Permit Minor","Yes","Close Out","10/14/2021 12:00:00 AM","11/15/2021 11:56:54 AM","11/2/2021 12:00:00 AM","11/15/2021 12:00:00 AM","Traffic Engineering Review","No Comments","MAZHARA 6FT FENCE MUP","10 ARABIAN CT, WALCR, CA ","","YunNa","Rhee"
"Y21-107","Planning Project","Use Permit Minor","Yes","Close Out","10/14/2021 12:00:00 AM","2/14/2022 10:31:38 AM","11/2/2021 12:00:00 AM","1/10/2022 12:00:00 AM","Planning Review","No Comments","MAZHARA 6FT FENCE MUP","10 ARABIAN CT, WALCR, CA ","","JESSICA","Gonzalez"
"Y21-107","Planning Project","Use Permit Minor","Yes","Close Out","10/14/2021 12:00:00 AM","2/14/2022 10:32:40 AM","10/14/2021 12:00:00 AM","11/12/2021 12:00:00 AM","Engineering Review","No Comments","MAZHARA 6FT FENCE MUP","10 ARABIAN CT, WALCR, CA ","","Joel","Camacho"
"Y21-107","Planning Project","Use Permit Minor","Yes","Close Out","10/14/2021 12:00:00 AM","2/14/2022 10:34:49 AM","","1/10/2022 12:00:00 AM","CEQA Review","Project Exempt","MAZHARA 6FT FENCE MUP","10 ARABIAN CT, WALCR, CA ","","JESSICA","Gonzalez"
"Y21-107","Planning Project","Use Permit Minor","Yes","Close Out","10/14/2021 12:00:00 AM","2/14/2022 10:35:07 AM","2/14/2022 12:00:00 AM","1/10/2022 12:00:00 AM","Consolidated Comments","Deemed Complete","MAZHARA 6FT FENCE MUP","10 ARABIAN CT, WALCR, CA ","","JESSICA","Gonzalez"
"Y21-107","Planning Project","Use Permit Minor","Yes","Close Out","10/14/2021 12:00:00 AM","2/14/2022 10:35:43 AM","2/14/2022 12:00:00 AM","2/9/2022 12:00:00 AM","Staff Analysis","Set for Hearing","MAZHARA 6FT FENCE MUP","10 ARABIAN CT, WALCR, CA ","","JESSICA","Gonzalez"
"Y21-107","Planning Project","Use Permit Minor","Yes","Close Out","10/14/2021 12:00:00 AM","2/14/2022 10:36:21 AM","2/14/2022 12:00:00 AM","2/9/2022 12:00:00 AM","Zoning Administrator","Approved","MAZHARA 6FT FENCE MUP","10 ARABIAN CT, WALCR, CA ","","JESSICA","Gonzalez"
"Y21-108","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/20/2021 12:00:00 AM","10/20/2021 3:27:39 PM","10/20/2021 12:00:00 AM","10/20/2021 12:00:00 AM","Intake Review","Application Accepted","54 MINT AUP","1686 LOCUST ST, WALCR, CA ","","Gerardo","Victoria"
"Y21-108","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/20/2021 12:00:00 AM","11/17/2021 4:44:56 PM","","11/17/2021 12:00:00 AM","CEQA Review","Project Exempt","54 MINT AUP","1686 LOCUST ST, WALCR, CA ","","HENRY","ROOD"
"Y21-108","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/20/2021 12:00:00 AM","11/18/2021 9:01:07 AM","11/17/2021 12:00:00 AM","11/18/2021 12:00:00 AM","Planning Review","Comments","54 MINT AUP","1686 LOCUST ST, WALCR, CA ","","HENRY","ROOD"
"Y21-108","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/20/2021 12:00:00 AM","11/18/2021 9:01:57 AM","10/20/2021 12:00:00 AM","11/18/2021 12:00:00 AM","Police Review","Comments","54 MINT AUP","1686 LOCUST ST, WALCR, CA ","","HENRY","ROOD"
"Y21-108","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/20/2021 12:00:00 AM","12/9/2021 8:06:25 AM","12/6/2021 12:00:00 AM","12/9/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","54 MINT AUP","1686 LOCUST ST, WALCR, CA ","","HENRY","ROOD"
"Y21-108","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/20/2021 12:00:00 AM","12/15/2021 3:17:54 PM","12/9/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Staff Analysis","Staff Level Decision","54 MINT AUP","1686 LOCUST ST, WALCR, CA ","","HENRY","ROOD"
"Y21-108","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/20/2021 12:00:00 AM","12/15/2021 3:18:04 PM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Staff Level Decision","Approved","54 MINT AUP","1686 LOCUST ST, WALCR, CA ","","HENRY","ROOD"
"Y21-108","Planning Project","Use Permit Administrative","Yes","Approved - Closed","10/20/2021 12:00:00 AM","12/15/2021 3:18:14 PM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Close Out","Approved - Closed","54 MINT AUP","1686 LOCUST ST, WALCR, CA ","","HENRY","ROOD"
"Y21-109","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/26/2021 12:00:00 AM","10/26/2021 10:52:29 AM","10/26/2021 12:00:00 AM","10/26/2021 12:00:00 AM","Intake Review","Application Accepted","JOHN MUIR TANK SCREEN","1601 YGNACIO VALLEY RD, WALCR, CA ","","Gerardo","Victoria"
"Y21-109","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/26/2021 12:00:00 AM","10/27/2021 3:00:22 PM","10/27/2021 12:00:00 AM","10/27/2021 12:00:00 AM","Planning Review","Assigned - Notify Applicant","JOHN MUIR TANK SCREEN","1601 YGNACIO VALLEY RD, WALCR, CA ","","Haley","Croffoot"
"Y21-109","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/26/2021 12:00:00 AM","11/4/2021 10:53:23 AM","10/26/2021 12:00:00 AM","11/4/2021 12:00:00 AM","Engineering Review","No Comments","JOHN MUIR TANK SCREEN","1601 YGNACIO VALLEY RD, WALCR, CA ","","Ryan","Cook"
"Y21-109","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/26/2021 12:00:00 AM","11/8/2021 3:39:52 PM","10/28/2021 12:00:00 AM","11/8/2021 12:00:00 AM","Building Review","No Comments","JOHN MUIR TANK SCREEN","1601 YGNACIO VALLEY RD, WALCR, CA ","","Sarah","Dankberg"
"Y21-109","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/26/2021 12:00:00 AM","11/16/2021 11:14:46 AM","11/16/2021 12:00:00 AM","10/27/2021 12:00:00 AM","Traffic Engineering Review","Comments","JOHN MUIR TANK SCREEN","1601 YGNACIO VALLEY RD, WALCR, CA ","","Haley","Croffoot"
"Y21-109","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/26/2021 12:00:00 AM","11/23/2021 12:17:48 PM","10/27/2021 12:00:00 AM","11/23/2021 12:00:00 AM","Planning Review","No Comments","JOHN MUIR TANK SCREEN","1601 YGNACIO VALLEY RD, WALCR, CA ","","Haley","Croffoot"
"Y21-109","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/26/2021 12:00:00 AM","11/23/2021 12:17:58 PM","","11/23/2021 12:00:00 AM","CEQA Review","Project Exempt","JOHN MUIR TANK SCREEN","1601 YGNACIO VALLEY RD, WALCR, CA ","","Haley","Croffoot"
"Y21-109","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/26/2021 12:00:00 AM","11/23/2021 12:18:11 PM","11/23/2021 12:00:00 AM","11/23/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","JOHN MUIR TANK SCREEN","1601 YGNACIO VALLEY RD, WALCR, CA ","","Haley","Croffoot"
"Y21-109","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/26/2021 12:00:00 AM","11/23/2021 12:18:18 PM","11/23/2021 12:00:00 AM","11/23/2021 12:00:00 AM","Staff Analysis","Staff Level Decision","JOHN MUIR TANK SCREEN","1601 YGNACIO VALLEY RD, WALCR, CA ","","Haley","Croffoot"
"Y21-109","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/26/2021 12:00:00 AM","12/7/2021 10:04:13 AM","11/23/2021 12:00:00 AM","12/7/2021 12:00:00 AM","Staff Level Decision","Approved","JOHN MUIR TANK SCREEN","1601 YGNACIO VALLEY RD, WALCR, CA ","","BRITTANY","LENOIR"
"Y21-109","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/26/2021 12:00:00 AM","1/21/2022 8:25:48 AM","12/7/2021 12:00:00 AM","12/17/2021 12:00:00 AM","Close Out","Approved - Closed","JOHN MUIR TANK SCREEN","1601 YGNACIO VALLEY RD, WALCR, CA ","","BRITTANY","LENOIR"
"Y21-110","Planning Project","ZCL","Yes","Approved - Closed","10/26/2021 12:00:00 AM","10/26/2021 10:57:13 AM","10/26/2021 12:00:00 AM","10/26/2021 12:00:00 AM","Intake Review","Application Accepted","EL CHARRO RESTAURANT - ZCL","1470 BROADWAY N, WALCR, CA 94596","","Gerardo","Victoria"
"Y21-110","Planning Project","ZCL","Yes","Approved - Closed","10/26/2021 12:00:00 AM","12/15/2021 4:18:52 PM","","12/15/2021 12:00:00 AM","CEQA Review","Project Exempt","EL CHARRO RESTAURANT - ZCL","1470 BROADWAY N, WALCR, CA 94596","","Gerardo","Victoria"
"Y21-110","Planning Project","ZCL","Yes","Approved - Closed","10/26/2021 12:00:00 AM","12/15/2021 4:19:16 PM","10/26/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Planning Review","No Comments","EL CHARRO RESTAURANT - ZCL","1470 BROADWAY N, WALCR, CA 94596","","Gerardo","Victoria"
"Y21-110","Planning Project","ZCL","Yes","Approved - Closed","10/26/2021 12:00:00 AM","12/15/2021 4:19:33 PM","10/26/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Police Review","No Comments","EL CHARRO RESTAURANT - ZCL","1470 BROADWAY N, WALCR, CA 94596","","Gerardo","Victoria"
"Y21-110","Planning Project","ZCL","Yes","Approved - Closed","10/26/2021 12:00:00 AM","12/15/2021 4:19:41 PM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","EL CHARRO RESTAURANT - ZCL","1470 BROADWAY N, WALCR, CA 94596","","Gerardo","Victoria"
"Y21-110","Planning Project","ZCL","Yes","Approved - Closed","10/26/2021 12:00:00 AM","12/15/2021 4:19:47 PM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Staff Analysis","Staff Level Decision","EL CHARRO RESTAURANT - ZCL","1470 BROADWAY N, WALCR, CA 94596","","Gerardo","Victoria"
"Y21-110","Planning Project","ZCL","Yes","Approved - Closed","10/26/2021 12:00:00 AM","12/15/2021 4:19:55 PM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Staff Level Decision","Approved","EL CHARRO RESTAURANT - ZCL","1470 BROADWAY N, WALCR, CA 94596","","Gerardo","Victoria"
"Y21-110","Planning Project","ZCL","Yes","Approved - Closed","10/26/2021 12:00:00 AM","12/15/2021 4:20:00 PM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Close Out","Approved - Closed","EL CHARRO RESTAURANT - ZCL","1470 BROADWAY N, WALCR, CA 94596","","Gerardo","Victoria"
"Y21-111","Planning Project","Design Review Commercial","Yes","Close Out","10/26/2021 12:00:00 AM","10/26/2021 3:41:57 PM","10/26/2021 12:00:00 AM","10/26/2021 12:00:00 AM","Intake Review","Application Accepted","QUAY STOREFRONT REMODEL","139 BROADWAY LN, WALCR, CA ","","Gerardo","Victoria"
"Y21-111","Planning Project","Design Review Commercial","Yes","Close Out","10/26/2021 12:00:00 AM","11/12/2021 12:47:52 PM","10/26/2021 12:00:00 AM","11/12/2021 12:00:00 AM","Engineering Review","No Comments","QUAY STOREFRONT REMODEL","139 BROADWAY LN, WALCR, CA ","","Kirsten","Hanson"
"Y21-111","Planning Project","Design Review Commercial","Yes","Close Out","10/26/2021 12:00:00 AM","11/30/2021 3:44:28 PM","10/28/2021 12:00:00 AM","11/22/2021 12:00:00 AM","Planning Review","Comments","QUAY STOREFRONT REMODEL","139 BROADWAY LN, WALCR, CA ","","Simar","Gill"
"Y21-111","Planning Project","Design Review Commercial","Yes","Close Out","10/26/2021 12:00:00 AM","11/30/2021 3:44:40 PM","","11/30/2021 12:00:00 AM","CEQA Review","Project Exempt","QUAY STOREFRONT REMODEL","139 BROADWAY LN, WALCR, CA ","","Simar","Gill"
"Y21-111","Planning Project","Design Review Commercial","Yes","Close Out","10/26/2021 12:00:00 AM","11/30/2021 3:44:54 PM","11/30/2021 12:00:00 AM","11/22/2021 12:00:00 AM","Consolidated Comments","Deemed Incomplete","QUAY STOREFRONT REMODEL","139 BROADWAY LN, WALCR, CA ","","Simar","Gill"
"Y21-111","Planning Project","Design Review Commercial","Yes","Close Out","10/26/2021 12:00:00 AM","12/9/2021 9:29:31 AM","10/28/2021 12:00:00 AM","11/22/2021 12:00:00 AM","Planning Review","No Comments","QUAY STOREFRONT REMODEL","139 BROADWAY LN, WALCR, CA ","","Simar","Gill"
"Y21-111","Planning Project","Design Review Commercial","Yes","Close Out","10/26/2021 12:00:00 AM","12/9/2021 9:29:47 AM","12/9/2021 12:00:00 AM","11/23/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","QUAY STOREFRONT REMODEL","139 BROADWAY LN, WALCR, CA ","","Simar","Gill"
"Y21-111","Planning Project","Design Review Commercial","Yes","Close Out","10/26/2021 12:00:00 AM","1/18/2022 12:08:38 PM","12/9/2021 12:00:00 AM","1/6/2022 12:00:00 AM","Staff Analysis","Staff Level Decision","QUAY STOREFRONT REMODEL","139 BROADWAY LN, WALCR, CA ","","Simar","Gill"
"Y21-111","Planning Project","Design Review Commercial","Yes","Close Out","10/26/2021 12:00:00 AM","1/18/2022 12:09:12 PM","1/18/2022 12:00:00 AM","1/6/2022 12:00:00 AM","Staff Level Decision","Approved","QUAY STOREFRONT REMODEL","139 BROADWAY LN, WALCR, CA ","","Simar","Gill"
"Y21-112","Planning Project","ZCL","Yes","Approved - Closed","10/27/2021 12:00:00 AM","10/27/2021 10:49:12 AM","10/27/2021 12:00:00 AM","10/27/2021 12:00:00 AM","Intake Review","Application Accepted","WALNUT HILL APARTMENTS - ZCL","1755 TRINITY AV, WALCR, CA ","","Gerardo","Victoria"
"Y21-112","Planning Project","ZCL","Yes","Approved - Closed","10/27/2021 12:00:00 AM","12/15/2021 4:17:06 PM","10/27/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Planning Review","Assigned - Notify Applicant","WALNUT HILL APARTMENTS - ZCL","1755 TRINITY AV, WALCR, CA ","","Gerardo","Victoria"
"Y21-112","Planning Project","ZCL","Yes","Approved - Closed","10/27/2021 12:00:00 AM","12/15/2021 4:17:15 PM","","12/15/2021 12:00:00 AM","CEQA Review","Project Exempt","WALNUT HILL APARTMENTS - ZCL","1755 TRINITY AV, WALCR, CA ","","Gerardo","Victoria"
"Y21-112","Planning Project","ZCL","Yes","Approved - Closed","10/27/2021 12:00:00 AM","12/15/2021 4:18:01 PM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Planning Review","No Comments","WALNUT HILL APARTMENTS - ZCL","1755 TRINITY AV, WALCR, CA ","","Gerardo","Victoria"
"Y21-112","Planning Project","ZCL","Yes","Approved - Closed","10/27/2021 12:00:00 AM","12/15/2021 4:18:07 PM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","WALNUT HILL APARTMENTS - ZCL","1755 TRINITY AV, WALCR, CA ","","Gerardo","Victoria"
"Y21-112","Planning Project","ZCL","Yes","Approved - Closed","10/27/2021 12:00:00 AM","12/15/2021 4:18:15 PM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Staff Analysis","Staff Level Decision","WALNUT HILL APARTMENTS - ZCL","1755 TRINITY AV, WALCR, CA ","","Gerardo","Victoria"
"Y21-112","Planning Project","ZCL","Yes","Approved - Closed","10/27/2021 12:00:00 AM","12/15/2021 4:18:24 PM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Staff Level Decision","Approved","WALNUT HILL APARTMENTS - ZCL","1755 TRINITY AV, WALCR, CA ","","Gerardo","Victoria"
"Y21-112","Planning Project","ZCL","Yes","Approved - Closed","10/27/2021 12:00:00 AM","12/15/2021 4:18:30 PM","12/15/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Close Out","Approved - Closed","WALNUT HILL APARTMENTS - ZCL","1755 TRINITY AV, WALCR, CA ","","Gerardo","Victoria"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","10/27/2021 1:17:22 PM","10/27/2021 12:00:00 AM","10/27/2021 12:00:00 AM","Intake Review","Application Accepted","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","Gerardo","Victoria"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","11/10/2021 5:23:35 PM","10/28/2021 12:00:00 AM","11/10/2021 12:00:00 AM","Engineering Review","No Comments","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","Mary Ann","Bonifacio"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","11/24/2021 2:14:52 PM","11/22/2021 12:00:00 AM","11/24/2021 12:00:00 AM","Building Review","Comments","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","11/24/2021 2:15:17 PM","10/27/2021 12:00:00 AM","11/24/2021 12:00:00 AM","Traffic Engineering Review","Comments","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","11/24/2021 2:15:42 PM","11/8/2021 12:00:00 AM","11/24/2021 12:00:00 AM","Planning Review","No Comments","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","11/24/2021 2:15:59 PM","","11/24/2021 12:00:00 AM","CEQA Review","Project Exempt","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","11/24/2021 2:16:18 PM","11/24/2021 12:00:00 AM","11/24/2021 12:00:00 AM","Consolidated Comments","Deemed Incomplete","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","3/14/2022 11:31:29 AM","1/4/2022 12:00:00 AM","3/14/2022 12:00:00 AM","Resubmittal","Route for Review","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","3/17/2022 10:09:45 AM","3/14/2022 12:00:00 AM","3/17/2022 12:00:00 AM","Building Review","No Comments","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","Sarah","Dankberg"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","4/5/2022 5:34:02 PM","3/14/2022 12:00:00 AM","4/5/2022 12:00:00 AM","Engineering Review","No Comments","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","Mary Ann","Bonifacio"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","5/2/2022 8:39:16 AM","3/14/2022 12:00:00 AM","5/2/2022 12:00:00 AM","Planning Review","No Comments","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","5/2/2022 8:39:23 AM","3/14/2022 12:00:00 AM","5/2/2022 12:00:00 AM","Traffic Engineering Review","No Comments","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","5/2/2022 8:39:29 AM","5/2/2022 12:00:00 AM","5/2/2022 12:00:00 AM","Consolidated Comments","Deemed Complete","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","5/2/2022 8:39:38 AM","5/2/2022 12:00:00 AM","5/2/2022 12:00:00 AM","Staff Analysis","Staff Level Decision","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","5/2/2022 8:39:48 AM","5/2/2022 12:00:00 AM","5/2/2022 12:00:00 AM","Staff Level Decision","Approved","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-113","Planning Project","Design Review Residential","Yes","Approved - Closed","10/27/2021 12:00:00 AM","5/2/2022 8:39:58 AM","5/2/2022 12:00:00 AM","5/2/2022 12:00:00 AM","Close Out","Approved - Closed","GARBUTT SFR ADDITION","832 APPALOOSA DR, WALCR, CA ","","HENRY","ROOD"
"Y21-114","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/29/2021 12:00:00 AM","10/29/2021 11:02:29 AM","10/29/2021 12:00:00 AM","10/29/2021 12:00:00 AM","Intake Review","Application Accepted","LULULEMON STOREFRONT REMODEL","1210 BROADWAY PZ, WALCR, CA ","","Gerardo","Victoria"
"Y21-114","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/29/2021 12:00:00 AM","11/17/2021 3:44:57 PM","11/2/2021 12:00:00 AM","11/17/2021 12:00:00 AM","Engineering Review","Comments","LULULEMON STOREFRONT REMODEL","1210 BROADWAY PZ, WALCR, CA ","","Kirsten","Hanson"
"Y21-114","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/29/2021 12:00:00 AM","11/24/2021 12:58:43 PM","11/2/2021 12:00:00 AM","11/24/2021 12:00:00 AM","Planning Review","No Comments","LULULEMON STOREFRONT REMODEL","1210 BROADWAY PZ, WALCR, CA ","","HENRY","ROOD"
"Y21-114","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/29/2021 12:00:00 AM","11/24/2021 12:59:37 PM","","11/24/2021 12:00:00 AM","CEQA Review","Project Exempt","LULULEMON STOREFRONT REMODEL","1210 BROADWAY PZ, WALCR, CA ","","HENRY","ROOD"
"Y21-114","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/29/2021 12:00:00 AM","11/24/2021 1:00:06 PM","11/24/2021 12:00:00 AM","11/24/2021 12:00:00 AM","Consolidated Comments","Deemed Incomplete","LULULEMON STOREFRONT REMODEL","1210 BROADWAY PZ, WALCR, CA ","","HENRY","ROOD"
"Y21-114","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/29/2021 12:00:00 AM","12/15/2021 3:18:59 PM","11/24/2021 12:00:00 AM","12/15/2021 12:00:00 AM","Consolidated Comments","Deemed Incomplete","LULULEMON STOREFRONT REMODEL","1210 BROADWAY PZ, WALCR, CA ","","HENRY","ROOD"
"Y21-114","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/29/2021 12:00:00 AM","2/7/2022 9:19:49 AM","11/24/2021 12:00:00 AM","2/7/2022 12:00:00 AM","Consolidated Comments","Deemed Complete","LULULEMON STOREFRONT REMODEL","1210 BROADWAY PZ, WALCR, CA ","","HENRY","ROOD"
